products_May-18_12-19-24PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60a29d14c1160068a999b683,292b90bb-27de-46e4-8710-f581101cc08c,Hand Embroidery Shop,https://withashleycrafts.com/shop-fabric-online-fabric-store-inspiration-quilt-kits/p/dmc-pearl-cotton-ball-size-8-perle-thread-ball-embroidery-thread-hand-quilting-punch-needle,DMC Pearl Cotton Ball Size 8  Perle Thread Ball Embroidery and Hand Quilting Thread,"DMC Pearl Cotton is a highly mercerized, non-divisible, lustrous, 100% cotton thread. The thread is soft, silky and 100% colorfast. It does not fluff or kink. Provides wonderful volume and dimension to embroidery.",SQ3200896,Color,208 - Very Dark Lavender,in stock,With Ashley Fabric & Crafts ,,,,,,,,,2.99,0,0,/thread-sewing-notions/dmc-hand-quilting-thread,"dmc, embroidery thread, hand quilting, hand quilting shop, quilting, floss, thread, pearl cotton, pearl cotton 8, hand quilt binding",0,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621270173500-FZIUHPEJMW7COCTWJ7NG/ke17ZwdGBToddI8pDm48kNI1fk7QzWItCEYEYXVDg5V7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UcWQ-s95RhE8AVrNl6faCaxlY2MVpsNFghy7QfgMAw_WcTyyucow4w2PP5cyTif0EQ/il_1588xN.2771780485_qjkq.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621270173451-YIHEBO02JVDJB9URT4I1/ke17ZwdGBToddI8pDm48kDn4pMAc1UBJumBekcMR7t97gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1US5qaZZEgokAoEKoxwPhH7SLx4YRrULxlgMPHZO13TrkoT__5iE7svB1u_pQDzoSaA/il_1588xN.2734883719_48fm.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621270173139-BH6Q8DNCJPTIQFL7LQRH/ke17ZwdGBToddI8pDm48kDe6IYIk-hW97MHHqp8qvB8UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z2f-GpG2LwuouW5woP6eK0ggpg3gPXZs52Rt-MScwTMkAbq_pQtFqHzdGAdcBYPmVt/il_794xN.2724094092_anml.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621270173170-S90K6R3P7JXSHRGTNMRN/ke17ZwdGBToddI8pDm48kDe6IYIk-hW97MHHqp8qvB8UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z2f-GpG2LwuouW5woP6eK0ggpg3gPXZs52Rt-MScwTMkAbq_pQtFqHzdGAdcBYPmVt/il_794xN.2724094094_ivj7.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621270173140-8DDYUHAU4VBMHF16RCNL/ke17ZwdGBToddI8pDm48kDe6IYIk-hW97MHHqp8qvB8UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z2f-GpG2LwuouW5woP6eK0ggpg3gPXZs52Rt-MScwTMkAbq_pQtFqHzdGAdcBYPmVt/il_794xN.2724094098_4r69.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621270173142-XANOI7VMFPB03WPIEXHG/ke17ZwdGBToddI8pDm48kDe6IYIk-hW97MHHqp8qvB8UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z2f-GpG2LwuouW5woP6eK0ggpg3gPXZs52Rt-MScwTMkAbq_pQtFqHzdGAdcBYPmVt/il_794xN.2724094102_elgo.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621270173173-EZ8NA531OXI6BNN3AJZR/ke17ZwdGBToddI8pDm48kHqzhJIkHMeONgtMqB6-zbcUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z2DnNurzByXxUbAd3iq64QQ8uDT2pPGRH8-Ztw-y9Hi8abtxPRH917Fz9Qv_NunPol/il_794xN.2771780465_se3e.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621270173169-J4OILCKC4TMONP5BLOGW/ke17ZwdGBToddI8pDm48kDe6IYIk-hW97MHHqp8qvB8UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z2f-GpG2LwuouW5woP6eK0ggpg3gPXZs52Rt-MScwTMkAbq_pQtFqHzdGAdcBYPmVt/il_794xN.2771780467_bq1s.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621270173176-JVOAE3LONIG83INX814W/ke17ZwdGBToddI8pDm48kDe6IYIk-hW97MHHqp8qvB8UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z2f-GpG2LwuouW5woP6eK0ggpg3gPXZs52Rt-MScwTMkAbq_pQtFqHzdGAdcBYPmVt/il_794xN.2771780469_5ujy.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621270396544-GNM89B9E5BD7EUTKEBZJ/ke17ZwdGBToddI8pDm48kDe6IYIk-hW97MHHqp8qvB8UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z2f-GpG2LwuouW5woP6eK0ggpg3gPXZs52Rt-MScwTMkAbq_pQtFqHzdGAdcBYPmVt/il_794xN.2687200632_q2mn.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621270396561-2VLRCNTHDE397GXMN1YZ/ke17ZwdGBToddI8pDm48kDe6IYIk-hW97MHHqp8qvB8UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z2f-GpG2LwuouW5woP6eK0ggpg3gPXZs52Rt-MScwTMkAbq_pQtFqHzdGAdcBYPmVt/il_794xN.2687200634_qfa0.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621270396605-5QZADY5YHHOHNT120FQP/ke17ZwdGBToddI8pDm48kDe6IYIk-hW97MHHqp8qvB8UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z2f-GpG2LwuouW5woP6eK0ggpg3gPXZs52Rt-MScwTMkAbq_pQtFqHzdGAdcBYPmVt/il_794xN.2687200642_blve.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621270396636-LW8A4QWUZ7IS9KSQALHX/ke17ZwdGBToddI8pDm48kFf5oWko8ZByootv4Alsim4UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z25PXl8HYfwDZdxwAatJf9NUU-rEw7eO8TF3D26TtD3e0fdurHDt8XjyaGurlSWvQe/il_794xN.2687200650_8can.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621270396669-2FHII7GEGS4REJ02SYGJ/ke17ZwdGBToddI8pDm48kDe6IYIk-hW97MHHqp8qvB8UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z2f-GpG2LwuouW5woP6eK0ggpg3gPXZs52Rt-MScwTMkAbq_pQtFqHzdGAdcBYPmVt/il_794xN.2734883685_n444.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621270966849-CZEX7EKEBJ9MNYCQ4JHC/ke17ZwdGBToddI8pDm48kDe6IYIk-hW97MHHqp8qvB8UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z2f-GpG2LwuouW5woP6eK0ggpg3gPXZs52Rt-MScwTMkAbq_pQtFqHzdGAdcBYPmVt/il_794xN.2724094100_jd9t.jpg,
,799162b2-6169-4135-ac27-7a3c740b55c7,,,,,SQ5667440,Color,223 - Light Shell Pink,in stock,With Ashley Fabric & Crafts ,,,,,,,,,2.99,0,0,,,0,0,0,0,,,
,5b439265-cb33-4940-8075-6e5f22d5bdf9,,,,,SQ4092719,Color,224- Very Light Shell Pink,in stock,With Ashley Fabric & Crafts ,,,,,,,,,2.99,0,4,,,0,0,0,0,,,
,55893bb5-5200-403f-af16-a8a7a2ea8899,,,,,SQ3822186,Color,310 - Black,in stock,With Ashley Fabric & Crafts ,,,,,,,,,2.99,0,0,,,0,0,0,0,,,
,93996958-0d5b-481f-ab45-d5351802597f,,,,,SQ6059772,Color,606 - Bright Orange-Red,in stock,With Ashley Fabric & Crafts ,,,,,,,,,2.99,0,5,,,0,0,0,0,,,
,d16a5512-6000-4daf-9931-87231dc7c89d,,,,,SQ3312385,Color,760 - Salmon,in stock,With Ashley Fabric & Crafts ,,,,,,,,,2.99,0,0,,,0,0,0,0,,,
,bff6be1f-3bab-4be2-92fe-5cdf6018896c,,,,,SQ2923055,Color,776 - Medium Pink,in stock,With Ashley Fabric & Crafts ,,,,,,,,,2.99,0,0,,,0,0,0,0,,,
,40f3147d-8868-45df-afe2-cbca758ab47a,,,,,SQ3086175,Color,822 - Light Beige Gray,in stock,With Ashley Fabric & Crafts ,,,,,,,,,2.99,0,0,,,0,0,0,0,,,
,35d412ba-2a55-4fe7-af88-8a9255eb51cd,,,,,SQ1381123,Color,890 - Ultra Dark Pistachio Green,in stock,With Ashley Fabric & Crafts ,,,,,,,,,2.99,0,1,,,0,0,0,0,,,
,b6e5ac93-6fcc-4151-bb76-e8db7ef0610f,,,,,SQ4039974,Color,906 - Medium Parrot Green,in stock,With Ashley Fabric & Crafts ,,,,,,,,,2.99,0,2,,,0,0,0,0,,,
,415b3f92-2fcb-4598-be03-862639a68d05,,,,,SQ6779605,Color,956 - Geranium,in stock,With Ashley Fabric & Crafts ,,,,,,,,,2.99,0,0,,,0,0,0,0,,,
,68078093-c236-4f57-86d5-84318fbec824,,,,,SQ8199979,Color,3345 - Dark Hunter Green,in stock,With Ashley Fabric & Crafts ,,,,,,,,,2.99,0,1,,,0,0,0,0,,,
,a7a9ab09-cf60-409c-b618-d46204f00f82,,,,,SQ2689309,Color,3865 - Winter White,in stock,With Ashley Fabric & Crafts ,,,,,,,,,2.99,0,0,,,0,0,0,0,,,
,02067698-92b0-43ea-81f5-c512acb02a84,,,,,SQ7677264,Color,B5200 - White,in stock,With Ashley Fabric & Crafts ,,,,,,,,,2.99,0,5,,,0,0,0,0,,,
,cd338347-0d29-4c7f-a3f5-e44714c94192,,,,,SQ0109683,Color,311 -Medium Navy Blue,in stock,With Ashley Fabric & Crafts ,,,,,,,,,2.99,0,1,,,0,0,0,0,,,
,02a3f52e-a9a7-4af9-a5fe-12a92111813e,,,,,SQ4047623,Color,321 - Christmas Red,in stock,With Ashley Fabric & Crafts ,,,,,,,,,2.99,0,1,,,0,0,0,0,,,
60a2a335c1160068a999b7e2,ee221f1c-00bf-49c1-af3b-7015fe6cf91a,Fabric ,https://withashleycrafts.com/shop-fabric-online-fabric-store-inspiration-quilt-kits/p/stay-humble-foresta-yardage-foresta-fusion-collection,Stay Humble Foresta Fabric Yardage for the Foresta Fusion Collection,"Now Shipping day of order! Stay Humble Foresta by Art Gallery Fabrics - 'Foresta Fusion' Collection is here with Fabric by the Yard Discover an enchanting forest that awakens at dusk, when woodland animals come out to forage amongst the dark, moody florals and towering trees. Grounded in cranberry and pine with dusted pinks, this collection is for those whose hearts are filled with wanderlust.",SQ4607944,Size,1/4 Yard,in stock,With Ashley Fabric & Crafts ,,,,,,,,,3.99,0,4,/fabric-by-the-yard/art-gallery-fabrics,"fabric yardage, quilt fabric, art gallery fabric, pink",0,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621271676814-H44II45MZ219NRYW2EGZ/ke17ZwdGBToddI8pDm48kNI1fk7QzWItCEYEYXVDg5V7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UcWQ-s95RhE8AVrNl6faCaxlY2MVpsNFghy7QfgMAw_WcTyyucow4w2PP5cyTif0EQ/il_1588xN.3106483655_7j63.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621271676592-JSEK0WIBYEA0UGE5VE13/ke17ZwdGBToddI8pDm48kDe6IYIk-hW97MHHqp8qvB8UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z2f-GpG2LwuouW5woP6eK0ggpg3gPXZs52Rt-MScwTMkAbq_pQtFqHzdGAdcBYPmVt/il_794xN.3058751510_1n8r.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621271676523-KBSUZ45R0WMR8BCU5QZ7/ke17ZwdGBToddI8pDm48kDe6IYIk-hW97MHHqp8qvB8UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z2f-GpG2LwuouW5woP6eK0ggpg3gPXZs52Rt-MScwTMkAbq_pQtFqHzdGAdcBYPmVt/il_794xN.3106483635_kc1k.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621271676489-XUQDV039CHBFAKBFE4P0/ke17ZwdGBToddI8pDm48kDe6IYIk-hW97MHHqp8qvB8UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z2f-GpG2LwuouW5woP6eK0ggpg3gPXZs52Rt-MScwTMkAbq_pQtFqHzdGAdcBYPmVt/il_794xN.3106483643_q1w4.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621271676593-Y61WMB6QF3YKTT14PX1I/ke17ZwdGBToddI8pDm48kDe6IYIk-hW97MHHqp8qvB8UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z2f-GpG2LwuouW5woP6eK0ggpg3gPXZs52Rt-MScwTMkAbq_pQtFqHzdGAdcBYPmVt/il_794xN.3106483645_2zjy.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621271676270-3858CLQ464LEF5ITTW02/ke17ZwdGBToddI8pDm48kEoJmA0Abk1RrrM77uDVNFhZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PIecCtomI4OQXCfULyDTUGqI_q-TQiniCLvIy8yIJMAmQKMshLAGzx4R3EDFOm1kBS/il_794xN.3053679872_8f5j.jpg,
,fa712925-49ab-466e-b5fe-bf9327816c2e,,,,,SQ8963682,Size,1/2 Yard,in stock,With Ashley Fabric & Crafts ,,,,,,,,,5.99,0,4,,,0,0,0,0,,,
,f7bfe69a-5077-43e7-9b63-16945712e556,,,,,SQ5145820,Size,1 Yard,in stock,With Ashley Fabric & Crafts ,,,,,,,,,11.99,0,2,,,0,0,0,0,,,
60a2b1c3808d8e06a68ca862,90392a05-9ac3-4d41-ba43-6bf38dc53713,Fabric ,https://withashleycrafts.com/shop-fabric-online-fabric-store-inspiration-quilt-kits/p/blushing-yardage-pure-solids-collection,Art Gallery Fabric Blushing Fabric Yardage for the Pure Solids Collection,Blushing by Art Gallery Fabrics for the Pure Solids collection in a light soft pink shade. A great subtle shade for any quilt or spring summer craft.,SQ4840615,Size,1/4 Yard,in stock,With Ashley Fabric & Crafts ,,,,,,,,,2.99,0,4,/fabric-by-the-yard/art-gallery-fabrics,"fabric yardage, quilt fabric, art gallery fabric, pink, solid fabric",4,4,2,0,Yes,https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621275326428-7FEYTCVMRNBKWFHE08Y5/ke17ZwdGBToddI8pDm48kDe6IYIk-hW97MHHqp8qvB8UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z2f-GpG2LwuouW5woP6eK0ggpg3gPXZs52Rt-MScwTMkAbq_pQtFqHzdGAdcBYPmVt/il_794xN.2724422836_rqh5.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621275326320-R9N4Q3JOUSLSZESWX0XR/ke17ZwdGBToddI8pDm48kJvQOvbRJLzsPJUokeImotFZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PI2Gl4uQKO2lOOBigXvUz2vEHR5-nCF2jMfvJq-uXgW8wKMshLAGzx4R3EDFOm1kBS/il_794xN.2724423086_apn7.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621275326429-SMFU1QGUIA2NKRMMK58I/ke17ZwdGBToddI8pDm48kDe6IYIk-hW97MHHqp8qvB8UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z2f-GpG2LwuouW5woP6eK0ggpg3gPXZs52Rt-MScwTMkAbq_pQtFqHzdGAdcBYPmVt/il_794xN.2772111207_qmjx.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621275326397-9MT5BQNJ152JL8GMACM6/ke17ZwdGBToddI8pDm48kDe6IYIk-hW97MHHqp8qvB8UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z2f-GpG2LwuouW5woP6eK0ggpg3gPXZs52Rt-MScwTMkAbq_pQtFqHzdGAdcBYPmVt/il_794xN.2772111269_ihny.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621275326609-AYZNQFDJDJ5Y6TGQZQ8N/ke17ZwdGBToddI8pDm48kNI1fk7QzWItCEYEYXVDg5V7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UcWQ-s95RhE8AVrNl6faCaxlY2MVpsNFghy7QfgMAw_WcTyyucow4w2PP5cyTif0EQ/il_1588xN.2724423374_ew8x.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621275350981-6LUTHDYE0GE0PLJYJD0G/ke17ZwdGBToddI8pDm48kAAmuVqSEpIEI7h9BfCUz_VZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PIlwWQ2d3gSWrDVEYCYitbfptfs2Dj3XT_nIngtO1SUqM/WITH+ASHLEY+OFFICIAL+LOGO.png,
,e5d81df1-caf0-44e5-8758-49cfafeb0ba1,,,,,SQ4442445,Size,1/2 Yard,in stock,With Ashley Fabric & Crafts ,,,,,,,,,4.99,0,4,,,5,6,4,1,,,
,5e81bc3e-df5e-4866-9cc9-5fb8288d8efd,,,,,SQ8344153,Size,1 Yard,in stock,With Ashley Fabric & Crafts ,,,,,,,,,9.99,0,2,,,8,6,4,1,,,
60a2b30582943a23ab058682,8de1739e-b703-4500-a3de-4985d23a20c9,Fabric ,https://withashleycrafts.com/shop-fabric-online-fabric-store-inspiration-quilt-kits/p/green-blueberries-meadow-collection,Rifle Paper Co Green Blueberries Fabric Yardage for the Meadow Collection,With Ashley Fabric Supply is an online fabric store platform creating a quick and safe fabric shopping experience with a wide selection of brands and prints.,SQ7429455,Size,1/4 Yard,in stock,With Ashley Fabric & Crafts ,,,,,,,,,3.99,0,2,/fabric-by-the-yard/rifle-paper-co,"rifle paper co, green fabric, floral fabric, quilt, quilt fabric",0.2,6,4,0.2,Yes,https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621275612239-BSWJLPHN6OBOPG4P782N/ke17ZwdGBToddI8pDm48kEoJmA0Abk1RrrM77uDVNFhZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PIecCtomI4OQXCfULyDTUGqI_q-TQiniCLvIy8yIJMAmQKMshLAGzx4R3EDFOm1kBS/il_794xN.2511309795_33ld.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621275611893-P5BGFKHYXN285Y5PCC4L/ke17ZwdGBToddI8pDm48kCgrEkoF6JdF9xvjoIazPaRZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PIHJSbeq7iaLymB_YJ172Z5Y6xHzCNUN2noTedlnyuhsgKMshLAGzx4R3EDFOm1kBS/il_794xN.2487534662_n5rt.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621275612150-R9OWUDDVYVY84JRNA0SP/ke17ZwdGBToddI8pDm48kKBAuDtNo2Hfsjz49LU7y7Z7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UbWRQ22ieu7Dob7-hAESSh6I-ALTtUen48XeAlRVZ-JZwR4DK0LGVSVJx6AiEveu7Q/il_1588xN.2487534688_cd1v.jpg,
,c4f44a87-9330-40ff-a051-c5361ca47305,,,,,SQ1037447,Size,1/2 Yard,in stock,With Ashley Fabric & Crafts ,,,,,,,,,5.99,0,2,,,0.4,9,6,1,,,
,6d8b5852-5a5a-4386-9ef5-9f6e2f40d01d,,,,,SQ1860690,Size,1 Yard,in stock,With Ashley Fabric & Crafts ,,,,,,,,,11.99,0,2,,,0.8,9,6,1,,,
60a2cee449614752110f6ccc,42991dca-8012-4ccb-a3f0-56fe1e28ce14,Fabric ,https://withashleycrafts.com/shop-fabric-online-fabric-store-inspiration-quilt-kits/p/green-blueberries-meadow-collection-hlkth,Rifle Paper Co Blueberries Fabric Yardage for the Meadow Collection,With Ashley Fabric Supply is an online fabric store platform creating a quick and safe fabric shopping experience with a wide selection of brands and prints.,SQ6810776,Size,1/4 Yard,in stock,With Ashley Fabric & Crafts ,,,,,,,,,3.99,0,1,/fabric-by-the-yard/rifle-paper-co,"rifle paper co, green fabric, floral fabric, quilt, quilt fabric",0.2,6,4,0.2,Yes,https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621282680755-ICDG02D0VGZ7LA73TOBD/ke17ZwdGBToddI8pDm48kJQf07olsxPTv2vPsKnpDNR7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1Uau3PvG0o1WWKZXdpdE-PKO9S_XMzk1VA2eFOd1zdQmjagRfogV3tzDcJMnPp3p-dw/il_1588xN.2827348529_dsm8.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621282680172-NRW3XJ54NP8AI6O1N7D0/ke17ZwdGBToddI8pDm48kNVPBLGFVgSuDsrQtDcwzLpZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PIvlaN6sapEMeRJKcVGpMc07s0E_30E6_9qix5VjHa-a8KMshLAGzx4R3EDFOm1kBS/il_794xN.2827348123_nz0o.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621282680173-F69EYMHPF9Y14T0KG26W/ke17ZwdGBToddI8pDm48kEoJmA0Abk1RrrM77uDVNFhZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PIecCtomI4OQXCfULyDTUGqI_q-TQiniCLvIy8yIJMAmQKMshLAGzx4R3EDFOm1kBS/il_794xN.2463677409_dkbr.jpg,
,ae6e7e61-a874-4167-9219-979fc9cc5adf,,,,,SQ3213780,Size,1/2 Yard,in stock,With Ashley Fabric & Crafts ,,,,,,,,,5.99,0,2,,,0.4,9,6,1,,,
,5daed9ea-d5c0-4a94-9eea-3a3274dd6e0f,,,,,SQ8581562,Size,1 Yard,in stock,With Ashley Fabric & Crafts ,,,,,,,,,11.99,0,2,,,0.8,9,6,1,,,